rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,span,answer,correct,correct_full,span_history,prolificID,start_time,date
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,87,716575,0.0-7.0-2.6-0.6-1.41-0.41,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,88,717147,0.0-7.0-2.6-0.6-2.6,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
14282.0,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,89,731431,0.0-7.0-2.6-0.6-3.6,9.0,"[8,3,6,5,7,9,1,2,4]","[8,3,6,5,7,9,1,2,4]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,90,731695,0.0-7.0-2.6-0.6-4.6,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1718.5,"<p style=""font-size:3rem"">Trial 8 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,91,733415,0.0-7.0-2.7-0.7-0.7,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">3</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,92,734446,0.0-7.0-2.7-0.7-1.42-0.42,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,93,735463,0.0-7.0-2.7-0.7-1.43-0.43,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,94,736482,0.0-7.0-2.7-0.7-1.44-0.44,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,95,737498,0.0-7.0-2.7-0.7-1.45-0.45,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,96,738512,0.0-7.0-2.7-0.7-1.46-0.46,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,97,739529,0.0-7.0-2.7-0.7-1.47-0.47,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,98,740560,0.0-7.0-2.7-0.7-1.48-0.48,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">8</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,99,741577,0.0-7.0-2.7-0.7-1.49-0.49,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,100,742592,0.0-7.0-2.7-0.7-1.50-0.50,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,101,743610,0.0-7.0-2.7-0.7-1.51-0.51,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,102,744177,0.0-7.0-2.7-0.7-2.7,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
10300.199999809265,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,103,754479,0.0-7.0-2.7-0.7-3.7,10.0,"[3,4,6,9,5,1,2,8,7]","[3,4,6,9,5,1,2,8,7,5]",0.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
