rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,ospan_shown,ospan_total,ospan_abs,length,resp_actual,resp_correct,full_correct,num_correct,feedback,accuracy,correct,math_acc,math_warning,prolificID,start_time,date
3997.4000000003725,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,108,849778,0.0-46.0-3.0-0.0-2.0,3,3,3,3.0,"[""L"",""N"",""S""]","[""L"",""N"",""S""]",1.0,3.0,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
2212.699999999255,[''],0,ospan,feedback,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-button-response,109,852503,0.0-46.0-3.0-0.0-3.0,,,,,,,,,,,,100.0,0.0,593f105f02d1cc0001071a72,15:10:47,03/04/2024
,"<p style=""font-size:75px;"">...</p>",,ospan,iti,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,110,853516,0.0-46.0-4.0-0.0-0.0,,,,,,,,,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
1645.0,,,ospan,symmetry,rnRIr4p5h0VjZiHGRo0hFlSMeay1,symmetry-judgement-task,111,858610,0.0-46.0-4.0-0.0-1.0-0.0,,,,,,,,,,1.0,1.0,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">P</div>",,ospan,letter,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,112,859621,0.0-46.0-4.0-0.0-1.0-1.0,,,,,,,,,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
1828.0,,,ospan,symmetry,rnRIr4p5h0VjZiHGRo0hFlSMeay1,symmetry-judgement-task,113,865654,0.0-46.0-4.0-0.0-1.0-2.0,,,,,,,,,,1.0,1.0,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">H</div>",,ospan,letter,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,114,866663,0.0-46.0-4.0-0.0-1.0-3.0,,,,,,,,,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
1814.0,,,ospan,symmetry,rnRIr4p5h0VjZiHGRo0hFlSMeay1,symmetry-judgement-task,115,872946,0.0-46.0-4.0-0.0-1.0-4.0,,,,,,,,,,1.0,1.0,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">G</div>",,ospan,letter,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,116,873958,0.0-46.0-4.0-0.0-1.0-5.0,,,,,,,,,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
2230.0,,,ospan,symmetry,rnRIr4p5h0VjZiHGRo0hFlSMeay1,symmetry-judgement-task,117,880421,0.0-46.0-4.0-0.0-1.0-6.0,,,,,,,,,,1.0,1.0,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">J</div>",,ospan,letter,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,118,881432,0.0-46.0-4.0-0.0-1.0-7.0,,,,,,,,,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
18460.599999999627,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-keyboard-response,119,900663,0.0-46.0-4.0-0.0-2.0,7,7,7,4.0,"[""P"",""H"",""G"",""J""]","[""P"",""H"",""G"",""J""]",1.0,4.0,,,,,,593f105f02d1cc0001071a72,15:10:47,03/04/2024
1871.0,[''],0,ospan,feedback,rnRIr4p5h0VjZiHGRo0hFlSMeay1,html-button-response,120,903047,0.0-46.0-4.0-0.0-3.0,,,,,,,,,,,,100.0,0.0,593f105f02d1cc0001071a72,15:10:47,03/04/2024
