trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,exp_name,exp_stage,test_part,subjectID,databaseID,counterbal,choice_stimuli_1,choice_stimuli_2,pattern_stimuli,rewarded_answer,correct_answer,feedback_duration_times,stim_left,stim_right,pair,leftright_counter,trial,response_correct,response_rewarded,chosen_stim,counter,displayed_choice,feedback_durations,ITI_duration,labels,prolificID,start_time,date
html-keyboard-response,17,32478,0.0-8.0-0.0,2463.0,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,4.0,0.0,0.0,2.0,10.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,18,33494,0.0-8.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_2.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,19,36499,0.0-8.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,3000.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,20,38013,0.0-8.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,21,38521,0.0-9.0-0.0,,,,,,mood_trial_fixation,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
lmdlab-html-vas-response,22,43951,0.0-9.0-1.0,4409.0,How happy are you right now?,0.4870659722222222,delaylearn,learning,mood_trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,"['Very unhappy', 'Very happy']",65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,23,45662,0.0-10.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,1699.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,24,47573,0.0-11.0-0.0,1908.7999999970198,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,5.0,1.0,1.0,1.0,20.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,25,48579,0.0-11.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,26,51591,0.0-11.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,3000.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,27,53102,0.0-11.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,28,55223,0.0-12.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,2110.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,29,56508,0.0-13.0-0.0,1283.3999999985099,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,6.0,1.0,1.0,1.0,30.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,30,57515,0.0-13.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,31,60526,0.0-13.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,3000.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,32,62038,0.0-13.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,33,64470,0.0-14.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,2421.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,34,65470,0.0-15.0-0.0,997.3999999985099,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,7.0,1.0,1.0,1.0,40.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,35,66479,0.0-15.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,36,69486,0.0-15.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,3000.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,37,70994,0.0-15.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,38,72990,0.0-16.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,1988.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,39,73660,0.0-17.0-0.0,667.3999999985099,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,8.0,1.0,1.0,1.0,50.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,40,74671,0.0-17.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,41,77675,0.0-17.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,3000.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,42,79182,0.0-17.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-button-response,43,81949,0.0-18.0,2764.900000002235,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_demo_finish.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",0,,,,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,44,87663,0.0-19.0,5713.400000002235,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_6.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",f,,,,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,45,90672,0.0-20.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,pre_fixation,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,46,92847,0.0-21.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,2165.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,47,95855,0.0-22.0-0.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_5.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_6.png"" style=""width: 408px; height: 417px;""></div></div>",,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/choice_trial_5.png,images/choice_trial_6.png,images/pattern_3.png,f,f,7000.0,5.0,6.0,2.0,0.0,9.0,0.0,0.0,0.0,50.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,48,96863,0.0-22.0-1.0,,<div style='font-weight: bold; font-size: 75px; color: red;'>Missed Trial <br><br><br><br> Please respond faster</div>,,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,Missed trial,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,49,96869,0.0-22.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,0.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,50,96876,0.0-22.0-3.0,,,,delaylearn,learning,feedback_image_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,51,98488,0.0-23.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,,1600.0,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,52,100448,0.0-24.0-0.0,1957.9000000022352,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_7.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_14.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_13.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,1.0,images/choice_trial_14.png,images/choice_trial_13.png,images/pattern_7.png,j,j,750.0,14.0,13.0,6.0,1.0,10.0,1.0,1.0,13.0,60.0,,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,53,101454,0.0-24.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_7.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_13.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_13.png,,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
html-keyboard-response,54,102215,0.0-24.0-2.0,,,,delaylearn,learning,feedback_duration_window,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,uaPkyq1T8ZZtcNIBrOTk9IIKedM2,,,,,,,,,,,,,,,,,,750.0,,,65e73b7d7433345462101dc7,16:45:42,27/03/2024
