trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,exp_name,exp_stage,test_part,subjectID,databaseID,counterbal,choice_stimuli_1,choice_stimuli_2,pattern_stimuli,rewarded_answer,correct_answer,feedback_duration_times,stim_left,stim_right,pair,trial,response_correct,response_rewarded,chosen_stim,counter,displayed_choice,feedback_durations,ITI_duration,labels,rest_warning,prolificID,start_time,date
html-keyboard-response,13,21614,0.0-6.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,14,24629,0.0-6.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,3000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,15,26131,0.0-6.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,16,27737,0.0-7.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,1596.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,17,29123,0.0-8.0-0.0,1385.0999999642372,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,4.0,1.0,1.0,1.0,30.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,18,30139,0.0-8.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,19,33152,0.0-8.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,3000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,20,34666,0.0-8.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,21,35173,0.0-9.0-0.0,,,,,,mood_trial_fixation,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
lmdlab-html-vas-response,22,38576,0.0-9.0-1.0,2392.0,How happy are you right now?,0.49074074074074076,delaylearn,learning,mood_trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,"['Very unhappy', 'Very happy']",,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,23,40642,0.0-10.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,2051.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,24,41263,0.0-11.0-0.0,619.5,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,5.0,1.0,1.0,1.0,40.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,25,42270,0.0-11.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,26,45281,0.0-11.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,3000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,27,46794,0.0-11.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,28,48651,0.0-12.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,1853.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,29,49336,0.0-13.0-0.0,683.1000000238419,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,6.0,1.0,1.0,1.0,50.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,30,50344,0.0-13.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_1.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,31,53359,0.0-13.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,3000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,32,54862,0.0-13.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-button-response,33,58489,0.0-14.0,3626.600000023842,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_demo_finish.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",0,,,,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,34,66809,0.0-15.0,8319.099999964237,"
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_6.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>",j,,,,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,35,69824,0.0-16.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,pre_fixation,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,36,71727,0.0-17.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,1902.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,37,72557,0.0-18.0-0.0,828.6000000238419,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_16.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/choice_trial_16.png,images/choice_trial_2.png,images/pattern_3.png,f,f,7000.0,16.0,2.0,2.0,7.0,0.0,0.0,2.0,50.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,38,73570,0.0-18.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_2.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,39,80585,0.0-18.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,7000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,40,82090,0.0-18.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,41,84207,0.0-19.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,2116.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,42,85380,0.0-20.0-0.0,1172.6000000238419,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_7.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_10.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_8.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/choice_trial_10.png,images/choice_trial_8.png,images/pattern_7.png,j,j,750.0,10.0,8.0,6.0,8.0,1.0,1.0,8.0,60.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,43,86390,0.0-20.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_7.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_8.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_8.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,44,87149,0.0-20.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,750.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,45,88661,0.0-20.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,46,90441,0.0-21.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,1775.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,47,91470,0.0-22.0-0.0,1027.800000011921,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_4.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_11.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_4.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/choice_trial_11.png,images/choice_trial_4.png,images/pattern_4.png,f,f,7000.0,11.0,4.0,3.0,9.0,1.0,1.0,11.0,70.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,48,92473,0.0-22.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_4.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_11.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_11.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,49,99480,0.0-22.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,7000.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,50,100993,0.0-22.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,51,102882,0.0-23.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,,1877.0,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,52,104484,0.0-24.0-0.0,1600.800000011921,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_5.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_13.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_7.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,5.0,images/choice_trial_13.png,images/choice_trial_7.png,images/pattern_5.png,j,j,750.0,13.0,7.0,4.0,10.0,1.0,1.0,7.0,80.0,,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,53,105491,0.0-24.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_5.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_7.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,chosen stimuli: images/choice_trial_7.png,,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
html-keyboard-response,54,106248,0.0-24.0-2.0,,,,delaylearn,learning,feedback_duration_window,VyAircIRMjS4AZt6yDct5uKKu4Y2,VyAircIRMjS4AZt6yDct5uKKu4Y2,,,,,,,,,,,,,,,,,750.0,,,,607d6e86f96c147cf2b3223c,12:47:08,26/02/2024
